name,year,company_id,company_name,company_url,company_country,company_startyear
Ratchet & Clank: All 4 One,2011,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ratchet & Clank: Full Frontal Assault,2012,834,Insomniac Games,https://www.igdb.com/companies/insomniac-games,United States,1994
Ratchet & Clank: Full Frontal Assault,2012,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ratchet & Clank: Going Commando,2003,834,Insomniac Games,https://www.igdb.com/companies/insomniac-games,United States,1994
Ratchet & Clank: Going Commando,2003,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ratchet & Clank: Into the Nexus,2013,834,Insomniac Games,https://www.igdb.com/companies/insomniac-games,United States,1994
Ratchet & Clank: Into the Nexus,2013,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ratchet & Clank: Size Matters,2007,1864,High Impact Games,https://www.igdb.com/companies/high-impact-games,United States,2003
Ratchet & Clank: Size Matters,2007,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ratchet & Clank: Up Your Arsenal,2004,834,Insomniac Games,https://www.igdb.com/companies/insomniac-games,United States,1994
Ratchet & Clank: Up Your Arsenal,2004,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Ratchet: Deadlocked,2005,834,Insomniac Games,https://www.igdb.com/companies/insomniac-games,United States,1994
Ratchet: Deadlocked,2005,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Rave Master,2002,129,Konami,https://www.igdb.com/companies/konami,Japan,1969
Raving Rabbids: Travel in Time,2010,841,Ubisoft Paris,https://www.igdb.com/companies/ubisoft-paris,France,1992
Raving Rabbids: Travel in Time,2010,898,Ubisoft Casablanca,https://www.igdb.com/companies/ubisoft-casablanca,Morocco,1998
Raw Danger!,2006,1287,Irem,https://www.igdb.com/companies/irem,Japan,1974
Raw Danger!,2006,1566,Agetec,https://www.igdb.com/companies/agetec,,
Raw Danger!,2006,445,505 Games,https://www.igdb.com/companies/505-games,United States,2006
Ray Gigant,2015,248,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015
Ray Gigant,2015,6919,Acttil,https://www.igdb.com/companies/acttil,,
Ray Gigant,2015,5324,Experience Inc.,https://www.igdb.com/companies/experience-inc,Japan,2007
RayStorm,1997,820,Working Designs,https://www.igdb.com/companies/working-designs,United States,1986
RayStorm,1997,817,Taito,https://www.igdb.com/companies/taito,Japan,1969
Rayman,1995,41468,Ubi Pictures,https://www.igdb.com/companies/ubi-pictures,France,1994
Rayman,1995,104,Ubisoft Entertainment,https://www.igdb.com/companies/ubisoft-entertainment,,1986
Rayman 2: The Great Escape,1999,702,Ubisoft Montpellier,https://www.igdb.com/companies/ubisoft-montpellier,France,1994
Rayman 2: The Great Escape,1999,104,Ubisoft Entertainment,https://www.igdb.com/companies/ubisoft-entertainment,,1986
Rayman 2: The Great Escape,1999,812,Gradiente,https://www.igdb.com/companies/gradiente,Brazil,1969
Rayman 3,2003,7766,Ludifactory,https://www.igdb.com/companies/ludifactory,,
Rayman 3: Hoodlum Havoc,2003,398,Ubisoft Shanghai,https://www.igdb.com/companies/ubisoft-shanghai,China,1996
Rayman 3: Hoodlum Havoc,2003,702,Ubisoft Montpellier,https://www.igdb.com/companies/ubisoft-montpellier,France,1994
Rayman 3: Hoodlum Havoc,2003,23,Feral Interactive,https://www.igdb.com/companies/feral-interactive,United Kingdom,1996
Rayman 3: Hoodlum Havoc,2003,631,Zonic Limited,https://www.igdb.com/companies/zonic-limited,United Kingdom,1996
Rayman DS,2005,104,Ubisoft Entertainment,https://www.igdb.com/companies/ubisoft-entertainment,,1986
Rayman Legends,2013,702,Ubisoft Montpellier,https://www.igdb.com/companies/ubisoft-montpellier,France,1994
Rayman Legends,2013,104,Ubisoft Entertainment,https://www.igdb.com/companies/ubisoft-entertainment,,1986
Rayman Origins,2011,702,Ubisoft Montpellier,https://www.igdb.com/companies/ubisoft-montpellier,France,1994
Rayman Origins,2011,104,Ubisoft Entertainment,https://www.igdb.com/companies/ubisoft-entertainment,,1986
Rayman Raving Rabbids,2006,840,Ubisoft Sofia,https://www.igdb.com/companies/ubisoft-sofia,Bulgaria,2006
Rayman Raving Rabbids,2006,702,Ubisoft Montpellier,https://www.igdb.com/companies/ubisoft-montpellier,France,1994
Rayman Raving Rabbids,2006,104,Ubisoft Entertainment,https://www.igdb.com/companies/ubisoft-entertainment,,1986
Rayman Raving Rabbids 2,2007,841,Ubisoft Paris,https://www.igdb.com/companies/ubisoft-paris,France,1992
Rayman Raving Rabbids 2,2007,104,Ubisoft Entertainment,https://www.igdb.com/companies/ubisoft-entertainment,,1986
Raze's Hell,2005,700,Majesco Entertainment,https://www.igdb.com/companies/majesco-entertainment,United States,1986
Raze's Hell,2005,2609,Artech Studios,https://www.igdb.com/companies/artech-studios,,
Re-Volt,1999,1836,Throwback Entertainment,https://www.igdb.com/companies/throwback-entertainment,Canada,2006
Re-Volt,1999,287,Acclaim Entertainment,https://www.igdb.com/companies/acclaim-entertainment,United States,1987
Re-Volt,1999,1792,Acclaim Studios London,https://www.igdb.com/companies/acclaim-studios-london,United Kingdom,1984
Re-Volt,1999,1835,Big Bit Ltd,https://www.igdb.com/companies/big-bit-ltd,United Kingdom,2011
Re-Volt,1999,1837,We Go Interactive Co. Ltd,https://www.igdb.com/companies/we-go-interactive-co-ltd,"Korea, Republic of",2009
Real Heroes: Firefighter,2009,1795,Conspiracy Entertainment,https://www.igdb.com/companies/conspiracy-entertainment,United States,1997
Real Heroes: Firefighter,2009,2267,Epicenter Studios,https://www.igdb.com/companies/epicenter-studios,,
Real Heroes: Firefighter,2009,22443,Golem Entertainmen,https://www.igdb.com/companies/golem-entertainmen,,
Real Heroes: Firefighter,2009,3037,Maximum Games,https://www.igdb.com/companies/maximum-games,United States,2009
Real Heroes: Firefighter,2009,33349,"612 Entertainment, LLC",https://www.igdb.com/companies/612-entertainment-llc,,
Red Dead Redemption,2010,29,Rockstar Games,https://www.igdb.com/companies/rockstar-games,United States,
Red Dead Redemption,2010,365,Rockstar North,https://www.igdb.com/companies/rockstar-north,United Kingdom,2002
Red Dead Redemption,2010,364,Rockstar San Diego,https://www.igdb.com/companies/rockstar-san-diego,United States,2002
Red Dead Redemption,2010,139,Take-Two Interactive,https://www.igdb.com/companies/take-two-interactive,United States,1993
Red Dead Redemption: Undead Nightmare,2010,364,Rockstar San Diego,https://www.igdb.com/companies/rockstar-san-diego,United States,2002
Red Dead Redemption: Undead Nightmare,2010,365,Rockstar North,https://www.igdb.com/companies/rockstar-north,United Kingdom,2002
Red Dead Redemption: Undead Nightmare,2010,29,Rockstar Games,https://www.igdb.com/companies/rockstar-games,United States,
Red Dead Redemption: Undead Nightmare,2010,139,Take-Two Interactive,https://www.igdb.com/companies/take-two-interactive,United States,1993
Red Dead Revolver,2004,364,Rockstar San Diego,https://www.igdb.com/companies/rockstar-san-diego,United States,2002
Red Dead Revolver,2004,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Red Dead Revolver,2004,29,Rockstar Games,https://www.igdb.com/companies/rockstar-games,United States,
Red Dead Revolver,2004,139,Take-Two Interactive,https://www.igdb.com/companies/take-two-interactive,United States,1993
Red Dead Revolver,2004,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Red Faction,2001,7462,Volition,https://www.igdb.com/companies/volition,United States,1993
Red Faction,2001,197,THQ,https://www.igdb.com/companies/thq,United States,1989
Red Faction,2001,10075,THQ Nordic,https://www.igdb.com/companies/thq-nordic,Austria,2016
Red Faction,2001,523,Graphsim Entertainment,https://www.igdb.com/companies/graphsim-entertainment,,
Red Faction,2001,423,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002
Red Faction II,2002,197,THQ,https://www.igdb.com/companies/thq,United States,1989
Red Faction II,2002,2010,Cranky Pants Games,https://www.igdb.com/companies/cranky-pants-games,,
Red Faction II,2002,505,Outrage Games,https://www.igdb.com/companies/outrage-games,United States,1997
Red Faction II,2002,4027,Focus Multimedia,https://www.igdb.com/companies/focus-multimedia,,
Red Faction II,2002,7462,Volition,https://www.igdb.com/companies/volition,United States,1993
Red Faction: Armageddon,2011,197,THQ,https://www.igdb.com/companies/thq,United States,1989
Red Faction: Armageddon,2011,416,Syfy Games,https://www.igdb.com/companies/syfy-games,,
Red Faction: Armageddon,2011,7462,Volition,https://www.igdb.com/companies/volition,United States,1993
Red Faction: Guerrilla,2009,197,THQ,https://www.igdb.com/companies/thq,United States,1989
Red Faction: Guerrilla,2009,682,Reactor Zero,https://www.igdb.com/companies/reactor-zero,,
Red Faction: Guerrilla,2009,7462,Volition,https://www.igdb.com/companies/volition,United States,1993
Red Ninja: End of Honor,2005,80,Vivendi Games,https://www.igdb.com/companies/vivendi-games,United States,2006
Red Ninja: End of Honor,2005,2610,Tranji Studios,https://www.igdb.com/companies/tranji-studios,,
Red Orchestra 2: Heroes of Stalingrad,2011,743,Tripwire Interactive,https://www.igdb.com/companies/tripwire-interactive,United States,2005
Red Steel,2006,841,Ubisoft Paris,https://www.igdb.com/companies/ubisoft-paris,France,1992
Red Steel 2,2010,841,Ubisoft Paris,https://www.igdb.com/companies/ubisoft-paris,France,1992
Reign of Fire,2002,1125,Kuju Entertainment,https://www.igdb.com/companies/kuju-entertainment,United Kingdom,1998
Reign of Fire,2002,189,BAM! Entertainment,https://www.igdb.com/companies/bam-entertainment,United States,
Remember Me,2013,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Remember Me,2013,894,DON'T NOD,https://www.igdb.com/companies/dont-nod,France,2008
Resident Evil,1996,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil,1996,17160,Virgin Interactive Entertainment,https://www.igdb.com/companies/virgin-interactive-entertainment,United Kingdom,1993
Resident Evil,1996,113,Westwood Studios,https://www.igdb.com/companies/westwood-studios,United States,1985
Resident Evil,1996,323,Nextech,https://www.igdb.com/companies/nextech,Japan,1994
Resident Evil,1996,42627,Capcom Planning Room 2,https://www.igdb.com/companies/capcom-planning-room-2,Japan,1988
Resident Evil 3: Nemesis,1999,4,Eidos Interactive,https://www.igdb.com/companies/eidos-interactive,United Kingdom,1996
Resident Evil 3: Nemesis,1999,651,Sourcenext,https://www.igdb.com/companies/sourcenext,,
Resident Evil 3: Nemesis,1999,17160,Virgin Interactive Entertainment,https://www.igdb.com/companies/virgin-interactive-entertainment,United Kingdom,1993
Resident Evil 3: Nemesis,1999,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Resident Evil 3: Nemesis,1999,42627,Capcom Planning Room 2,https://www.igdb.com/companies/capcom-planning-room-2,Japan,1988
Resident Evil 3: Nemesis,1999,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil 4,2005,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil 4,2005,663,Capcom Production Studio 4,https://www.igdb.com/companies/capcom-production-studio-4,Japan,1999
Resident Evil 5,2009,1099,Mercenary Technology,https://www.igdb.com/companies/mercenary-technology,,
Resident Evil 5,2009,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil 5,2009,8593,K2,https://www.igdb.com/companies/k2,Japan,2000
Resident Evil 6,2012,774,QLOC,https://www.igdb.com/companies/qloc,Poland,2009
Resident Evil 6,2012,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil Zero,2002,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil Zero,2002,655,Capcom Production Studio 3,https://www.igdb.com/companies/capcom-production-studio-3,Japan,1999
Resident Evil: Dead Aim,2003,655,Capcom Production Studio 3,https://www.igdb.com/companies/capcom-production-studio-3,Japan,1999
Resident Evil: Dead Aim,2003,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: Dead Aim,2003,329,Cavia,https://www.igdb.com/companies/cavia,Japan,2000
Resident Evil: Deadly Silence,2006,17160,Virgin Interactive Entertainment,https://www.igdb.com/companies/virgin-interactive-entertainment,United Kingdom,1993
Resident Evil: Deadly Silence,2006,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: Deadly Silence,2006,663,Capcom Production Studio 4,https://www.igdb.com/companies/capcom-production-studio-4,Japan,1999
Resident Evil: Operation Raccoon City,2012,658,Slant Six Games,https://www.igdb.com/companies/slant-six-games,,
Resident Evil: Operation Raccoon City,2012,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: Operation Raccoon City,2012,774,QLOC,https://www.igdb.com/companies/qloc,Poland,2009
Resident Evil: Operation Raccoon City,2012,774,QLOC,https://www.igdb.com/companies/qloc,Poland,2009
Resident Evil: Outbreak,2003,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: Outbreak,2003,660,Capcom Production Studio 1,https://www.igdb.com/companies/capcom-production-studio-1,Japan,1999
Resident Evil: Revelations,2012,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: Revelations,2012,321,Tose,https://www.igdb.com/companies/tose,Japan,1979
Resident Evil: Revelations 2,2015,6970,Frima Studio,https://www.igdb.com/companies/frima-studio,Canada,
Resident Evil: Revelations 2,2015,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: Revelations 2,2015,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Resident Evil: Revelations 2,2015,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: Survivor,2000,4,Eidos Interactive,https://www.igdb.com/companies/eidos-interactive,United Kingdom,1996
Resident Evil: Survivor,2000,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: Survivor,2000,321,Tose,https://www.igdb.com/companies/tose,Japan,1979
Resident Evil: Survivor,2000,655,Capcom Production Studio 3,https://www.igdb.com/companies/capcom-production-studio-3,Japan,1999
Resident Evil: The Darkside Chronicles,2009,329,Cavia,https://www.igdb.com/companies/cavia,Japan,2000
Resident Evil: The Darkside Chronicles,2009,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: The Mercenaries 3D,2011,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: The Mercenaries 3D,2011,321,Tose,https://www.igdb.com/companies/tose,Japan,1979
Resident Evil: The Umbrella Chronicles,2007,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Resident Evil: The Umbrella Chronicles,2007,329,Cavia,https://www.igdb.com/companies/cavia,Japan,2000
Resistance 2,2008,834,Insomniac Games,https://www.igdb.com/companies/insomniac-games,United States,1994
Resistance 2,2008,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Resistance 3,2011,834,Insomniac Games,https://www.igdb.com/companies/insomniac-games,United States,1994
Resistance 3,2011,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Resistance: Burning Skies,2012,182,Nihilistic Software,https://www.igdb.com/companies/nihilistic-software,United States,1998
Resistance: Burning Skies,2012,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Resistance: Fall of Man,2006,834,Insomniac Games,https://www.igdb.com/companies/insomniac-games,United States,1994
Resistance: Fall of Man,2006,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Resistance: Retribution,2009,726,SCE Bend Studio,https://www.igdb.com/companies/sce-bend-studio,United States,1993
Resistance: Retribution,2009,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Resonance of Fate,2010,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
Resonance of Fate,2010,1983,tri-Ace,https://www.igdb.com/companies/tri-ace,Japan,1995
Return to PopoloCrois: A Story of Seasons Fairytale,2015,2187,XSEED Games,https://www.igdb.com/companies/xseed-games--1,United States,2004
Return to PopoloCrois: A Story of Seasons Fairytale,2015,782,Marvelous Entertainment,https://www.igdb.com/companies/marvelous-entertainment,Japan,1997
Rez,2001,2009,United Game Artists,https://www.igdb.com/companies/united-game-artists,Japan,2000
Rez,2001,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
Rhythm Tengoku,2006,2674,Nintendo SPD Production Group No. 1,https://www.igdb.com/companies/nintendo-spd-production-group-no-1,Japan,2003
Rhythm Tengoku,2006,26034,J.P.Room Recordings,https://www.igdb.com/companies/jproom-recordings,,
Rhythm Tengoku,2006,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
Ribbit King,2003,617,Bandai,https://www.igdb.com/companies/bandai,Japan,1969
Ribbit King,2003,2951,Jamsworks,https://www.igdb.com/companies/jamsworks,,
Ribbit King,2003,3693,Infinity,https://www.igdb.com/companies/infinity,,
Ride,2015,4091,PQube,https://www.igdb.com/companies/pqube--1,United Kingdom,2009
Ride,2015,5024,Bandai Namco Holdings,https://www.igdb.com/companies/bandai-namco-holdings,Japan,2005
Ride,2015,592,Milestone,https://www.igdb.com/companies/milestone,Italy,1994
Ridge Racer,2011,3958,Bandai Namco Games,https://www.igdb.com/companies/bandai-namco-games,Japan,2014
Ridge Racer,2011,4522,Cellius,https://www.igdb.com/companies/cellius,,
Ridge Racer,2011,2928,Xeen,https://www.igdb.com/companies/xeen,,
Ridge Racer,2011,6330,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006
Ridge Racer Unbounded,2012,427,Bugbear Entertainment,https://www.igdb.com/companies/bugbear-entertainment,Finland,2000
Ridge Racer Unbounded,2012,248,Bandai Namco Entertainment,https://www.igdb.com/companies/bandai-namco-entertainment,Japan,2015
Ring of Red,2000,129,Konami,https://www.igdb.com/companies/konami,Japan,1969
Rio,2011,197,THQ,https://www.igdb.com/companies/thq,United States,1989
Rio,2011,425,Eurocom Entertainment Software,https://www.igdb.com/companies/eurocom-entertainment-software,United Kingdom,1988
Rise of Nations,2003,53,Microsoft Game Studios,https://www.igdb.com/companies/microsoft-game-studios,United States,2002
Rise of Nations,2003,579,Big Huge Games,https://www.igdb.com/companies/big-huge-games,United States,2000
Rise of Nations: Rise of Legends,2006,579,Big Huge Games,https://www.igdb.com/companies/big-huge-games,United States,2000
Rise of Nations: Rise of Legends,2006,53,Microsoft Game Studios,https://www.igdb.com/companies/microsoft-game-studios,United States,2002
Rise of the Kasai,2005,2538,BottleRocket Entertainment,https://www.igdb.com/companies/bottlerocket-entertainment,,
Rise of the Kasai,2005,27081,Sony Computer Entertainment America,https://www.igdb.com/companies/sony-computer-entertainment-america,,
Rise of the Kasai,2005,13634,Sony Computer Entertainment,https://www.igdb.com/companies/sony-computer-entertainment,Japan,1993
Rise of the Tomb Raider,2015,1010,Microsoft Studios,https://www.igdb.com/companies/microsoft-studios,,2011
Rise of the Tomb Raider,2015,552,Crystal Dynamics,https://www.igdb.com/companies/crystal-dynamics,United States,1992
Rise of the Tomb Raider,2015,4940,Square Enix Europe,https://www.igdb.com/companies/square-enix-europe,United Kingdom,2009
Risen,2009,423,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002
Risen,2009,1056,Piranha Bytes,https://www.igdb.com/companies/piranha-bytes,Germany,1997
Risen,2009,1168,WizarBox,https://www.igdb.com/companies/wizarbox,France,2004
Risen 2: Dark Waters,2012,1056,Piranha Bytes,https://www.igdb.com/companies/piranha-bytes,Germany,1997
Risen 2: Dark Waters,2012,423,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002
Risen 2: Dark Waters,2012,1377,Uber Entertainment,https://www.igdb.com/companies/uber-entertainment,United States,2008
Risen 3: Titan Lords,2014,1056,Piranha Bytes,https://www.igdb.com/companies/piranha-bytes,Germany,1997
Risen 3: Titan Lords,2014,423,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002
Riven: The Sequel to Myst,1997,195,Brøderbund Software,https://www.igdb.com/companies/broderbund-software,United States,1980
Riven: The Sequel to Myst,1997,287,Acclaim Entertainment,https://www.igdb.com/companies/acclaim-entertainment,United States,1987
Riven: The Sequel to Myst,1997,26323,Enix,https://www.igdb.com/companies/enix,Japan,
Riven: The Sequel to Myst,1997,326,Cyan Worlds,https://www.igdb.com/companies/cyan-worlds,United States,1987
Riven: The Sequel to Myst,1997,23993,Tec Toy,https://www.igdb.com/companies/tec-toy,Brazil,1987
Road Rash 64,1999,197,THQ,https://www.igdb.com/companies/thq,United States,1989
Road Rash 64,1999,1723,Pacific Coast Power & Light,https://www.igdb.com/companies/pacific-coast-power-light,,
Robin Hood: Defender of the Crown,2003,37,Capcom,https://www.igdb.com/companies/capcom,Japan,1979
Robin Hood: Defender of the Crown,2003,355,Zoo Digital,https://www.igdb.com/companies/zoo-digital,United Kingdom,1999
Robin Hood: Defender of the Crown,2003,750,Cinemaware,https://www.igdb.com/companies/cinemaware,,
Robopon 2: Cross Version,2001,864,Hudson Soft,https://www.igdb.com/companies/hudson-soft,Japan,1973
Robopon 2: Cross Version,2001,818,Atlus,https://www.igdb.com/companies/atlus,Japan,1986
Robopon 2: Cross Version,2001,1838,Red Company,https://www.igdb.com/companies/red-company,Japan,1976
Robopon 2: Ring Version,2001,864,Hudson Soft,https://www.igdb.com/companies/hudson-soft,Japan,1973
Robopon 2: Ring Version,2001,818,Atlus,https://www.igdb.com/companies/atlus,Japan,1986
Robopon 2: Ring Version,2001,1838,Red Company,https://www.igdb.com/companies/red-company,Japan,1976
Robot Alchemic Drive,2002,2481,Sandlot,https://www.igdb.com/companies/sandlot,,
Robot Alchemic Drive,2002,1854,Enix Corporation,https://www.igdb.com/companies/enix-corporation,Japan,1975
Robotech: Battlecry,2002,821,TDK Mediactive,https://www.igdb.com/companies/tdk-mediactive,,
Robotech: Battlecry,2002,448,Vicious Cycle Software,https://www.igdb.com/companies/vicious-cycle-software,,
Robotech: Invasion,2004,268,Global Star Software,https://www.igdb.com/companies/global-star-software,Canada,1992
Robotech: Invasion,2004,448,Vicious Cycle Software,https://www.igdb.com/companies/vicious-cycle-software,,
Robotech: The Macross Saga,2002,821,TDK Mediactive,https://www.igdb.com/companies/tdk-mediactive,,
Robotech: The Macross Saga,2002,1908,Lucky Chicken Games,https://www.igdb.com/companies/lucky-chicken-games,,
Robotics;Notes,2012,2428,5pb.,https://www.igdb.com/companies/5pb,Japan,2005
Robotron 64,1998,1777,Player 1,https://www.igdb.com/companies/player-1,,
Robotron 64,1998,667,Crave Entertainment,https://www.igdb.com/companies/crave-entertainment,United States,1997
Robotron 64,1998,205,GT Interactive Software,https://www.igdb.com/companies/gt-interactive-software,United States,1993
Robots,2005,425,Eurocom Entertainment Software,https://www.igdb.com/companies/eurocom-entertainment-software,United Kingdom,1988
Robots,2005,24,Sierra Entertainment,https://www.igdb.com/companies/sierra-entertainment,United States,1979
Robots,2005,461,Fox Interactive,https://www.igdb.com/companies/fox-interactive,,
Rock N' Roll Racing,1993,5,Interplay Entertainment,https://www.igdb.com/companies/interplay-entertainment,United States,1983
Rock N' Roll Racing,1993,263,Namco,https://www.igdb.com/companies/namco,Japan,1969
Rock N' Roll Racing,1993,278,Silicon & Synapse,https://www.igdb.com/companies/silicon-synapse,United States,
Rock N' Roll Racing,1993,33804,Playtronic,https://www.igdb.com/companies/playtronic,Brazil,1993
Rock of the Dead,2010,1795,Conspiracy Entertainment,https://www.igdb.com/companies/conspiracy-entertainment,United States,1997
Rock of the Dead,2010,2100,UFO Interactive Software,https://www.igdb.com/companies/ufo-interactive-software,,
Rock of the Dead,2010,2267,Epicenter Studios,https://www.igdb.com/companies/epicenter-studios,,
Rocket Power: Team Rocket Rescue,2001,197,THQ,https://www.igdb.com/companies/thq,United States,1989
